topic,term,ground_truth,method,domain,prediction,candidates,exact_match,fuzzy_similarity,semantic_similarity,top_3_accuracy,top_5_accuracy
topic-1887,narcissism and shame,egoism and guilt,mas_langgraph,Psychology,Egocentrism,"[""Egocentrism"", ""Vanity"", ""Inadequacy"", ""Megalomania""]",False,0.4444444444444444,0.6697674989700317,False,False
topic-2142,natality/birth rate,birth rate,mas_langgraph,Demography,Reproductive rate,"[""Reproductive rate"", ""Fertility rate"", ""Crude birth rate"", ""Population growth rate""]",False,0.5185185185185186,0.757603645324707,False,False
topic-4167,nationalism,nationalist ideology,mas_langgraph,Politics/Social Science,Patriotism,"[""Patriotism"", ""Ethnicity""]",False,0.4,0.5738428235054016,False,False
topic-421,Nature Protection Law,environmental protection law,mas_langgraph,Law,Biodiversity Protection Ordinance,"[""Biodiversity Protection Ordinance"", ""Conservation Act"", ""Environmental Legislation"", ""Ecosystem Preservation Statute"", ""Wildlife Regulation"", ""Sustainable Development Law"", ""Ecological Governance""]",False,0.5573770491803278,0.6601784825325012,False,False
topic-8121,physics,physical science,mas_langgraph,Physics,Mechanics,"[""Mechanics"", ""Engineering"", ""Natural Philosophy""]",False,0.31999999999999995,0.5258529186248779,False,False
topic-1638,dutch,Dutch language,mas_langgraph,Geography,Netherlands,"[""Netherlands"", ""Holland"", ""Low Countries""]",False,0.4,0.6623367071151733,False,False
topic-1639,dutch as a second language,Dutch language acquisition,mas_langgraph,Linguistics,Second-language acquisition,"[""Second-language acquisition"", ""Non-native language learning"", ""Bilingual education"", ""Language immersion program""]",False,0.8076923076923077,0.6817154288291931,False,False
topic-5061,privilege against self-incrimination,right to remain silent,mas_langgraph,Law,Exemption from self-incrimination,"[""Exemption from self-incrimination"", ""Immunity from self-incrimination"", ""Right to silence""]",False,0.3703703703703704,0.18864375352859497,False,False
topic-1221,Networks,interconnected systems,mas_langgraph,Computer Science,Graphs,"[""Graphs"", ""Clusters"", ""Grids""]",False,0.1428571428571429,0.2904699444770813,False,False
topic-1641,networks,interconnected systems,mas_langgraph,Computer Science,Graphs,"[""Graphs"", ""Communities"", ""Clusters"", ""Grids"", ""Topologies""]",False,0.1428571428571429,0.2904699444770813,False,False
topic-8684,network industries,interconnected industries,mas_langgraph,Economics,Telecommunications sector,"[""Telecommunications sector"", ""Industry conglomerate"", ""Service industries cluster"", ""Sectoral industry group"", ""Information technology sector"", ""Digital economy"", ""Multisectoral economy"", ""Economic complex""]",False,0.48,0.4996318519115448,False,False
topic-3061,neural networks,artificial neural networks,mas_langgraph,Computer Science,Artificial neural systems,"[""Artificial neural systems"", ""Perceptron networks"", ""Neuromorphic computing systems""]",False,0.7843137254901962,0.8357667922973633,False,False
topic-8943,neurophysiology,neural physiology,mas_langgraph,Biology/Physiology,Neuroscience,"[""Neuroscience"", ""Cellular physiology"", ""Biophysics""]",False,0.41379310344827597,0.6693389415740967,False,False
topic-1979,neuropsychology,brain-behavior science,mas_langgraph,Psychology,Neurocognition,"[""Neurocognition"", ""Cognitive psychology"", ""Behavioral neuroscience""]",False,0.34285714285714286,0.5323748588562012,False,False
topic-2130,nietzsche,Nietzschean philosophy,mas_langgraph,Philosophy,Existentialism,"[""Existentialism"", ""Nihilism"", ""Will to Power Theory""]",False,0.38888888888888884,0.4225943088531494,False,False
topic-7401,new testament,Christian Scriptures,mas_langgraph,Biblical Studies,Old Testament,"[""Old Testament"", ""Hebrew Scriptures""]",False,0.303030303030303,0.6696168184280396,False,False
topic-7501,nonresponse,no response,mas_langgraph,Statistics,Nonparticipation,"[""Nonparticipation"", ""Abstention"", ""Missing data""]",False,0.4444444444444444,0.1350785195827484,False,False
topic-2680,non profit sector,charitable sector,mas_langgraph,Public Administration,Voluntary sector,"[""Voluntary sector"", ""Charitable sector"", ""Social welfare sector"", ""Public interest sector""]",False,0.5454545454545454,0.7416497468948364,True,True
topic-16682,Nonverbal communication,body language,mas_langgraph,Psychology,Nonverbal behavior,"[""Nonverbal behavior"", ""Body language"", ""Facial expressions"", ""Kinesics"", ""Proxemics""]",False,0.25806451612903225,0.634770393371582,True,True
topic-3065,nonprofit organisations,charitable organizations,mas_langgraph,Organizations and Management,Public benefit organizations,"[""Public benefit organizations"", ""Charitable trusts"", ""Voluntary associations"", ""Social enterprises"", ""Community groups""]",False,0.6538461538461539,0.6860483884811401,False,False
topic-5766,numerical analysis,computational mathematics,mas_langgraph,Mathematics,Numerical evaluation,"[""Numerical evaluation"", ""Mathematical computation"", ""Computational mathematics""]",False,0.4,0.4110642671585083,True,True
topic-1923,"ecumenism, ecumenical theology",Christian unity,mas_langgraph,Theology,Inclusive theology,"[""Inclusive theology"", ""Universalist theology"", ""Religious pluralism"", ""Interfaith dialogue""]",False,0.36363636363636365,0.5334294438362122,False,False
topic-1645,moot court,mock trial,mas_langgraph,Law,Judicial hearing,"[""Judicial hearing"", ""Mock trial"", ""Simulated litigation"", ""Trial by argument"", ""Legal debate"", ""Adversarial proceeding""]",False,0.3076923076923077,0.42773470282554626,True,True
topic-1647,sales tax,value-added tax,mas_langgraph,Economics,Sales levy,"[""Sales levy"", ""Value-added tax"", ""Tariff"", ""Customs duty"", ""VAT"", ""Excise duty""]",False,0.33333333333333337,0.42671552300453186,True,True
topic-11343,negotiating,negotiation,mas_langgraph,International Relations,Bargaining,"[""Bargaining"", ""Diplomacy"", ""Compromising"", ""Concessions""]",False,0.38095238095238093,0.7867884635925293,False,False
topic-5421,entrepreneurship,business creation,mas_langgraph,Management and Organization,Business,"[""Business"", ""Enterprise"", ""Venture"", ""Innovation"", ""Management""]",False,0.64,0.7334756255149841,False,False
topic-1651,enterprises,businesses,mas_langgraph,Economics,Firms,"[""Firms"", ""Businesses"", ""Organizations"", ""Corporations""]",False,0.2666666666666667,0.7483862638473511,True,True
topic-1652,corporate finance,business finance,mas_langgraph,Finance,Investment management,"[""Investment management"", ""Capital budgeting"", ""Management of funds"", ""Portfolio management""]",False,0.4324324324324324,0.5344650745391846,False,False
topic-5550,corporate models,business frameworks,mas_langgraph,Economics,Firm models,"[""Firm models"", ""Organizational structures"", ""Business frameworks"", ""Enterprise paradigms"", ""Institutional designs""]",False,0.33333333333333337,0.4556668996810913,True,True
topic-13402,works council,employee council,mas_langgraph,Industrial Relations,Employee Representation Council,"[""Employee Representation Council"", ""Labor Advisory Board"", ""Staff Consultative Committee""]",False,0.6808510638297872,0.8845717906951904,False,False
topic-1653,company law,corporate law,mas_langgraph,Law,Business legislation,"[""Business legislation"", ""Corporate governance"", ""Organizational regulations"", ""Commercial statutes"", ""Regulatory framework"", ""Legislative framework""]",False,0.24242424242424243,0.6540812253952026,False,False
topic-1654,company strategy,business strategy,mas_langgraph,Business Administration,Organizational plan,"[""Organizational plan"", ""Corporate direction"", ""Business approach"", ""Business model"", ""Operational plan"", ""Management framework"", ""Enterprise vision""]",False,0.2222222222222222,0.6280607581138611,False,False
topic-1655,company assessment (*),business valuation,mas_langgraph,academic taxonomy,assessment,"[""assessment"", ""evaluation"", ""analysis"", ""examination"", ""review""]",False,0.3571428571428571,0.31009209156036377,False,False
topic-7561,education,schooling,mas_langgraph,Education,Learning,"[""Learning"", ""Training"", ""Development"", ""Instruction""]",False,0.4705882352941176,0.5696240663528442,False,False
topic-1656,educational and training psychology,instructional psychology,mas_langgraph,Psychology,Learning psychology,"[""Learning psychology"", ""Vocational psychology"", ""Apprenticeship psychology"", ""Industrial psychology""]",False,0.6511627906976745,0.8324297666549683,False,False
topic-1657,educational law,school law,mas_langgraph,Law,Juridical code,"[""Juridical code"", ""Statutory framework"", ""Legislative framework"", ""Regulatory framework""]",False,0.25,0.3663569390773773,False,False
topic-13281,sociology of education,educational sociology,mas_langgraph,Sociology,Education Studies,"[""Education Studies"", ""Institutional Analysis of Education"", ""Discourse and Power in Education""]",False,0.631578947368421,0.6841251254081726,False,False
topic-7562,research,investigation,mas_langgraph,Psychology,Study,"[""Study"", ""Investigation"", ""Analysis"", ""Inquiry"", ""Examination""]",False,0.2222222222222222,0.5930255651473999,True,True
topic-9202,research design,study plan,mas_langgraph,Psychology,Study protocol,"[""Study protocol"", ""Methodology"", ""Study plan"", ""Investigation"", ""Protocol development""]",False,0.6666666666666667,0.6582032442092896,True,True
topic-9421,online dispute resolution,e-mediation,mas_langgraph,Dispute Resolution Law,E-dispute settlement,"[""E-dispute settlement"", ""Alternative dispute resolution (ADR)"", ""Online mediation and arbitration"", ""Digital mediation"", ""Electronic mediation""]",False,0.3448275862068966,0.3159370720386505,False,False
topic-2285,online shopping,internet shopping,mas_langgraph,E-commerce,Digital retailing,"[""Digital retailing"", ""Electronic retailing"", ""Remote commerce""]",False,0.4705882352941176,0.5768484473228455,False,False
topic-6281,ontology,metaphysical study,mas_langgraph,Philosophy of Science,Conceptualization,"[""Conceptualization"", ""Theory"", ""Metaphysics"", ""Classification"", ""Framework""]",False,0.34285714285714286,0.4755748510360718,False,False
topic-2616,cooperative information system development,Collaborative Information Systems Development,mas_langgraph,Information Systems Management,Collaborative IT project development,"[""Collaborative IT project development"", ""Joint information technology system design"", ""Collective IT system planning"", ""Partnership-based systems implementation"", ""Mutual aid in IT system development""]",False,0.7407407407407408,0.8140454888343811,False,False
topic-3088,development economics,economic development,mas_langgraph,Economics,Economic growth,"[""Economic growth"", ""Market-oriented development""]",False,0.6285714285714286,0.7361721992492676,False,False
topic-1659,developing countries,emerging economies,mas_langgraph,Economics,Emerging economies,"[""Emerging economies"", ""Third-world countries"", ""Low-income nations""]",True,1.0,1.0,True,True
topic-1660,developing countries; economy,emerging economies,mas_langgraph,Economic Development,Developing economies,"[""Developing economies"", ""Less developed countries"", ""Low-income nations"", ""Underdeveloped nations""]",False,0.7894736842105263,0.7382237911224365,False,False
topic-13241,eye tracking,gaze tracking,mas_langgraph,Psychology,Pupil tracking,"[""Pupil tracking"", ""Gaze analysis"", ""Visual attention analysis"", ""Oculomotor recording"", ""Saccadic measurement""]",False,0.6666666666666667,0.7321215867996216,False,False
topic-3385,Eastern Europe,East Europe,mas_langgraph,Geography,Eastern European region,"[""Eastern European region"", ""Slavic Countries"", ""Baltic States""]",False,0.6470588235294117,0.8643299341201782,False,False
topic-1666,public finance,government finance,mas_langgraph,Economics,Public budgeting,"[""Public budgeting"", ""Government spending"", ""Social welfare financing"", ""State expenditure"", ""National treasury management"", ""Collective taxation""]",False,0.2941176470588235,0.571092963218689,False,False
topic-1667,public finance of local authorities,municipal finance,mas_langgraph,Public Administration,Municipal finance,"[""Municipal finance"", ""Local governance finance"", ""Local government budgeting"", ""Authority budgeting"", ""Subnational public expenditure"", ""Community fiscal management""]",True,1.0,1.0000001192092896,True,True
topic-2236,revelation,divine disclosure,mas_langgraph,Theology,Manifestation,"[""Manifestation"", ""Disclosure"", ""Epiphany""]",False,0.2666666666666667,0.3001788258552551,False,False
topic-3095,operations research,operational analysis,mas_langgraph,Operations Research,Management Science,"[""Management Science"", ""Systems Analysis"", ""Decision Analysis"", ""Optimization Techniques""]",False,0.3157894736842105,0.40977743268013,False,False
topic-5941,options,financial derivatives,mas_langgraph,Economics,Alternatives,"[""Alternatives"", ""Variants"", ""Variations""]",False,0.6060606060606061,0.17208561301231384,False,False
topic-1669,option pricing,option valuation,mas_langgraph,Finance,Derivatives pricing,"[""Derivatives pricing"", ""Asset pricing"", ""Risk valuation"", ""Investment valuation"", ""Valuation analysis"", ""Portfolio optimization""]",False,0.34285714285714286,0.44611480832099915,False,False
