topic,term,ground_truth,method,prediction,candidates,num_final_candidates,time_seconds,exact_top1,exact_any,recall_at_3,recall_at_5,precision_at_5,mrr,fuzzy_similarity,semantic_similarity,top_3_accuracy,top_5_accuracy
topic-6461,mutual fund,investment fund,mas_llm_ranker,investment funds,"[""investment funds"", ""fund"", ""index fund"", ""funds"", ""exchange traded fund""]",5,3.8752498626708975,False,False,False,False,0.0,0.0,0.967741935483871,0.9408271312713624,False,False
topic-6461,mutual fund,investment fund,mas_safe_hybrid,investment funds,"[""investment funds"", ""Mutual Investment Fund"", ""mutual fund company"", ""hedge fund"", ""fund""]",5,4.241346597671509,False,False,False,False,0.0,0.0,0.967741935483871,0.9408271312713624,False,False
topic-1331,policy evaluation,policy analysis,same_term,policy evaluation,"[""policy evaluation""]",1,1.6689300537109375e-06,False,False,False,False,0.0,0.0,0.625,0.8314338326454163,False,False
topic-1331,policy evaluation,policy analysis,wordnet_direct,,[],0,2.9802322387695312e-05,False,False,False,False,0.0,0.0,0.0,0.1658082604408264,False,False
topic-1331,policy evaluation,policy analysis,embedding_wordnet,policy-making,"[""policy-making"", ""policy"", ""policy change"", ""evaluation"", ""economic policy""]",5,0.0157544612884521,False,False,False,False,0.0,0.0,0.6428571428571428,0.8190839290618896,False,False
topic-1331,policy evaluation,policy analysis,llm_zero_shot,Assessment,"[""Assessment"", ""Review"", ""Analysis"", ""Evaluation"", ""Appraisal""]",5,0.5591521263122559,False,False,False,False,0.0,0.0,0.6956521739130435,0.4919396340847015,False,False
topic-1331,policy evaluation,policy analysis,llm_expansion,evaluative,"[""evaluative"", ""regulatory authority"", ""regulatory"", ""policy-making"", ""policy""]",5,0.9232738018035888,False,False,False,False,0.0,0.0,0.5714285714285714,0.8190839290618896,False,False
topic-1331,policy evaluation,policy analysis,llm_rerank,Policy Assessment,"[""Policy Assessment"", ""Policymaking Assessment"", ""Policy Implementation Analysis"", ""Public Policy Review"", ""Governance Evaluation""]",5,1.0518403053283691,False,False,False,False,0.0,0.0,0.6666666666666667,0.847309410572052,False,False
topic-1331,policy evaluation,policy analysis,hybrid_fusion,Evaluation,"[""Evaluation"", ""Policy Assessment"", ""Policymaking Assessment"", ""Assessment of Public Policy"", ""Policymaking Review""]",5,2.82552456855774,False,False,False,False,0.0,0.0,0.625,0.8275655508041382,False,False
topic-1331,policy evaluation,policy analysis,mas_base,Policy Assessment,"[""Policy Assessment"", ""policy-making"", ""evaluation"", ""Policymaking Assessment"", ""policy change""]",5,0.9905667304992676,False,False,False,False,0.0,0.0,0.6428571428571428,0.8275654315948486,False,False
topic-1331,policy evaluation,policy analysis,mas_llm_ranker,policy,"[""policy"", ""evaluation"", ""Policymaking Assessment"", ""Governance Evaluation"", ""Regulatory Analysis""]",5,4.158908367156982,False,False,False,False,0.0,0.0,0.6470588235294117,0.7929545640945435,False,False
topic-1331,policy evaluation,policy analysis,mas_safe_hybrid,Policy Assessment,"[""Policy Assessment"", ""policy"", ""Policymaking Assessment"", ""Public Policy Review"", ""policy-making""]",5,4.0870020389556885,False,False,False,False,0.0,0.0,0.625,0.8275654315948486,False,False
topic-4681,mediation,conflict resolution,same_term,mediation,"[""mediation""]",1,1.430511474609375e-06,False,False,False,False,0.0,0.0,0.3571428571428571,0.4900417327880859,False,False
topic-4681,mediation,conflict resolution,wordnet_direct,intermediation,"[""intermediation""]",1,0.0001468658447265,False,False,False,False,0.0,0.0,0.4848484848484848,0.4684318900108337,False,False
topic-4681,mediation,conflict resolution,embedding_wordnet,mediated,"[""mediated"", ""mediator"", ""intermediation"", ""intermediator"", ""intervening""]",5,0.0182869434356689,False,False,False,False,0.0,0.0,0.4848484848484848,0.4684319198131561,False,False
topic-4681,mediation,conflict resolution,llm_zero_shot,Arbitration,"[""Arbitration"", ""Negotiation"", ""Facilitation"", ""Resolution"", ""Interposition""]",5,0.6121020317077637,False,False,False,False,0.0,0.0,0.6896551724137931,0.5080157518386841,False,False
topic-4681,mediation,conflict resolution,llm_expansion,conciliation,"[""conciliation"", ""interposition"", ""arbitration"", ""arbitrational"", ""conciliate""]",5,0.8662412166595459,False,False,False,False,0.0,0.0,0.5806451612903225,0.4296505153179168,False,False
topic-4681,mediation,conflict resolution,llm_rerank,Conflict Resolution,"[""Conflict Resolution"", ""Facilitation"", ""Peacemaking"", ""Arbitration"", ""Collaborative Dispute Resolution""]",5,0.9974923133850098,True,True,True,True,0.2,1.0,1.0,1.0000001192092896,True,True
topic-4681,mediation,conflict resolution,hybrid_fusion,conflict resolution,"[""conflict resolution"", ""facilitation"", ""conciliation"", ""dispute resolution"", ""Peacemaking""]",5,2.7450942993164062,True,True,True,True,0.2,1.0,1.0,1.0000001192092896,True,True
topic-4681,mediation,conflict resolution,mas_base,mediated,"[""mediated"", ""mediator"", ""intermediation"", ""intermediator"", ""delegation""]",5,0.9908456802368164,False,False,False,False,0.0,0.0,0.4848484848484848,0.4684319198131561,False,False
topic-4681,mediation,conflict resolution,mas_llm_ranker,mediated,"[""mediated"", ""mediator"", ""intermediation"", ""intermediator"", ""involvement""]",5,3.9592676162719727,False,False,False,False,0.0,0.0,0.4848484848484848,0.4684319198131561,False,False
topic-4681,mediation,conflict resolution,mas_safe_hybrid,mediated,"[""mediated"", ""mediator"", ""intermediation"", ""intermediator"", ""intervening""]",5,3.965705633163452,False,False,False,False,0.0,0.0,0.4848484848484848,0.4684319198131561,False,False
topic-9022,assertive outreach,proactive engagement,same_term,assertive outreach,"[""assertive outreach""]",1,1.430511474609375e-06,False,False,False,False,0.0,0.0,0.4210526315789473,0.3471648395061493,False,False
topic-9022,assertive outreach,proactive engagement,wordnet_direct,,[],0,3.337860107421875e-05,False,False,False,False,0.0,0.0,0.0,0.2123224139213562,False,False
topic-9022,assertive outreach,proactive engagement,embedding_wordnet,assertiveness training,"[""assertiveness training"", ""outreach"", ""assertive"", ""assertiveness"", ""self-assertive""]",5,0.0154833793640136,False,False,False,False,0.0,0.0,0.4242424242424242,0.3338587582111358,False,False
topic-9022,assertive outreach,proactive engagement,llm_zero_shot,aggressive contact,"[""aggressive contact"", ""proactive engagement"", ""initiative outreach"", ""persuasive communication"", ""forward-thinking contact""]",5,0.6634576320648193,False,True,True,True,0.2,0.5,1.0,1.0,True,True
topic-9022,assertive outreach,proactive engagement,llm_expansion,interaction,"[""interaction"", ""initiative"", ""aggressive"", ""engagement"", ""aggressiveness""]",5,0.843163013458252,False,False,False,False,0.0,0.0,0.6666666666666667,0.7642073631286621,False,False
topic-9022,assertive outreach,proactive engagement,llm_rerank,assertive follow-through,"[""assertive follow-through"", ""proactive engagement"", ""engaging solicitation"", ""initiative contact"", ""forward-thinking approach""]",5,0.9874148368835448,False,True,True,True,0.2,0.5,1.0,1.0,True,True
topic-9022,assertive outreach,proactive engagement,hybrid_fusion,Assertive communication,"[""Assertive communication"", ""forceful inquiry"", ""proactive communication"", ""Probing inquiry"", ""inquiry-based communication""]",5,3.088611364364624,False,False,False,False,0.0,0.0,0.6046511627906976,0.6069073677062988,False,False
topic-9022,assertive outreach,proactive engagement,mas_base,assertiveness training,"[""assertiveness training"", ""outreach"", ""assertive"", ""assertiveness"", ""self-assertive""]",5,1.0950136184692385,False,False,False,False,0.0,0.0,0.4242424242424242,0.3338587582111358,False,False
topic-9022,assertive outreach,proactive engagement,mas_llm_ranker,outreach,"[""outreach"", ""assertiveness training"", ""self-assertive"", ""self-assertiveness"", ""assert oneself""]",5,3.5653510093688965,False,False,False,False,0.0,0.0,0.3809523809523809,0.3338587582111358,False,False
topic-9022,assertive outreach,proactive engagement,mas_safe_hybrid,outreach,"[""outreach"", ""assertiveness training"", ""assertive"", ""assertiveness"", ""self-assertive""]",5,3.4704370498657227,False,False,False,False,0.0,0.0,0.4242424242424242,0.3338587582111358,False,False
topic-2541,berber language,Tamazight,same_term,berber language,"[""berber language""]",1,1.9073486328125e-06,False,False,False,False,0.0,0.0,0.25,0.1162911280989646,False,False
topic-2541,berber language,Tamazight,wordnet_direct,,[],0,2.8848648071289062e-05,False,False,False,False,0.0,0.0,0.0,0.2893509864807129,False,False
topic-2541,berber language,Tamazight,embedding_wordnet,berber,"[""berber"", ""berbers"", ""arab-berbers"", ""berberis"", ""berberidaceae""]",5,0.0156934261322021,False,False,False,False,0.0,0.0,0.1904761904761904,0.2037221938371658,False,False
topic-2541,berber language,Tamazight,llm_zero_shot,Amazigh,"[""Amazigh"", ""Tamazight"", ""Berbère"", ""Imazighen"", ""Chaabi""]",5,0.6624343395233154,False,True,True,True,0.2,0.5,1.0,1.000000238418579,True,True
topic-2541,berber language,Tamazight,llm_expansion,berber,"[""berber"", ""arab-berbers"", ""berbers"", ""berberis"", ""arabic""]",5,0.8971869945526123,False,False,False,False,0.0,0.0,0.4,0.2176980972290039,False,False
topic-2541,berber language,Tamazight,llm_rerank,Berber dialect,"[""Berber dialect"", ""Atlas Berber"", ""Maghrebi Berber"", ""Sahrawi Arabic"", ""Amazigh""]",5,1.060459852218628,False,False,False,False,0.0,0.0,0.875,0.4076055884361267,False,False
topic-2541,berber language,Tamazight,hybrid_fusion,Berber dialect,"[""Berber dialect"", ""Berbère"", ""Nafusa Berber"", ""Mzab Berber"", ""Amazigh""]",5,3.020568609237671,False,False,False,False,0.0,0.0,0.875,0.4076055884361267,False,False
topic-2541,berber language,Tamazight,mas_base,Berber dialect,"[""Berber dialect"", ""berber"", ""berbers"", ""arab-berbers"", ""berberis""]",5,1.0193946361541748,False,False,False,False,0.0,0.0,0.1904761904761904,0.2037221938371658,False,False
topic-2541,berber language,Tamazight,mas_llm_ranker,Amazigh,"[""Amazigh"", ""Tamazight"", ""Berber dialect"", ""Imazighen"", ""afroasiatic language""]",5,4.21059775352478,False,True,True,True,0.2,0.5,1.0,1.000000238418579,True,True
topic-2541,berber language,Tamazight,mas_safe_hybrid,Berber dialect,"[""Berber dialect"", ""berber"", ""berbers"", ""arab-berbers"", ""berberis""]",5,3.832536220550537,False,False,False,False,0.0,0.0,0.1904761904761904,0.2037221938371658,False,False
topic-1997,occupational ethics,professional ethics,same_term,occupational ethics,"[""occupational ethics""]",1,1.6689300537109375e-06,False,False,False,False,0.0,0.0,0.6842105263157895,0.7347698211669922,False,False
topic-1997,occupational ethics,professional ethics,wordnet_direct,,[],0,2.9325485229492188e-05,False,False,False,False,0.0,0.0,0.0,0.1953369081020355,False,False
topic-1997,occupational ethics,professional ethics,embedding_wordnet,occupational,"[""occupational"", ""ethics"", ""ethical"", ""occupational hazard"", ""ethical motive""]",5,0.0157709121704101,False,False,False,False,0.0,0.0,0.48,0.7974225282669067,False,False
topic-1997,occupational ethics,professional ethics,llm_zero_shot,Professional Conduct,"[""Professional Conduct"", ""Workplace Morality"", ""Occupational Responsibility"", ""Vocational Ethics"", ""Professionally Guided Behavior""]",5,0.7200050354003906,False,False,False,False,0.0,0.0,0.7222222222222221,0.7020489573478699,False,False
topic-1997,occupational ethics,professional ethics,llm_expansion,responsibleness,"[""responsibleness"", ""professionalism"", ""responsible"", ""occupational"", ""responsibility""]",5,0.943551778793335,False,False,False,False,0.0,0.0,0.8235294117647058,0.7082683444023132,False,False
topic-1997,occupational ethics,professional ethics,llm_rerank,Occupational Morality,"[""Occupational Morality"", ""Ethical Behavior in the Workplace"", ""Occupational Integrity"", ""Professional Ethics"", ""Moral Standards for Occupations""]",5,1.1446771621704102,False,True,False,True,0.2,0.25,1.0,1.0,False,True
topic-1997,occupational ethics,professional ethics,hybrid_fusion,Occupational Morality,"[""Occupational Morality"", ""Ethical Conduct of Occupation"", ""Occupational Moral Standards"", ""Profession-specific Ethics"", ""Occupational Integrity""]",5,3.356565475463867,False,False,False,False,0.0,0.0,0.7555555555555555,0.8492404818534851,False,False
topic-1997,occupational ethics,professional ethics,mas_base,Occupational Morality,"[""Occupational Morality"", ""occupational"", ""Professional Ethics"", ""Occupational Responsibility"", ""ethics""]",5,1.0938680171966553,False,True,True,True,0.2,0.3333333333333333,1.0,1.0,True,True
topic-1997,occupational ethics,professional ethics,mas_llm_ranker,Professional Ethics,"[""Professional Ethics"", ""Occupational Morality"", ""ethics"", ""ethical"", ""ethically""]",5,4.072057723999023,True,True,True,True,0.2,1.0,1.0,1.0,True,True
topic-1997,occupational ethics,professional ethics,mas_safe_hybrid,Occupational Morality,"[""Occupational Morality"", ""Professional Ethics"", ""ethics"", ""occupational"", ""ethical""]",5,3.863209009170532,False,True,True,True,0.2,0.5,1.0,1.0,True,True
topic-15902,Occupational ethics for ministers,ministerial ethics,same_term,Occupational ethics for ministers,"[""Occupational ethics for ministers""]",1,2.6226043701171875e-06,False,False,False,False,0.0,0.0,0.4313725490196078,0.80808424949646,False,False
topic-15902,Occupational ethics for ministers,ministerial ethics,wordnet_direct,,[],0,4.8160552978515625e-05,False,False,False,False,0.0,0.0,0.0,0.1919728219509124,False,False
topic-15902,Occupational ethics for ministers,ministerial ethics,embedding_wordnet,ministerial,"[""ministerial"", ""ethics"", ""ministry"", ""minister"", ""ethical""]",5,0.0156986713409423,False,False,False,False,0.0,0.0,0.7586206896551724,0.7813066244125366,False,False
